HITId,short_file_name,vote,condition_num,workerid_hash
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F6C28.wav,-2,28,w_2832503822425177848
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F7B03.wav,-3,3,w_14365192474144672872
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M2C04.wav,-2,4,w_14365192474144672872
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8008.wav,1,8,w_14365192474144672872
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F6C28.wav,-1,28,w_14365192474144672872
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8614.wav,-3,14,w_14365192474144672872
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M4327.wav,-3,27,w_14365192474144672872
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M1B27.wav,-2,27,w_14365192474144672872
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M3917.wav,-3,17,w_14365192474144672872
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8008.wav,-1,8,w_13101364031949429386
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M3917.wav,-2,17,w_13101364031949429386
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M4327.wav,-2,27,w_13101364031949429386
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M1B27.wav,-2,27,w_13101364031949429386
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M2C04.wav,-2,4,w_13101364031949429386
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F6C28.wav,-2,28,w_13101364031949429386
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8614.wav,-2,14,w_13101364031949429386
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F7B03.wav,-2,3,w_13101364031949429386
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F6C28.wav,-2,28,w_2717224342793828019
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M4327.wav,-2,27,w_2717224342793828019
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M1B27.wav,-2,27,w_2717224342793828019
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M3917.wav,-2,17,w_2717224342793828019
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8008.wav,-3,8,w_2717224342793828019
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F7B03.wav,-3,3,w_2717224342793828019
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M2C04.wav,-3,4,w_2717224342793828019
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8614.wav,-2,14,w_2717224342793828019
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M2C04.wav,-2,4,w_15944771019081864204
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M4327.wav,-2,27,w_15944771019081864204
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8008.wav,-1,8,w_15944771019081864204
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8614.wav,-2,14,w_15944771019081864204
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M3917.wav,-2,17,w_15944771019081864204
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F6C28.wav,-2,28,w_15944771019081864204
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F7B03.wav,-2,3,w_15944771019081864204
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M1B27.wav,-2,27,w_15944771019081864204
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M3917.wav,-2,17,w_15164063218192767844
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M2C04.wav,-3,4,w_15164063218192767844
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M1B27.wav,-2,27,w_15164063218192767844
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8008.wav,-1,8,w_15164063218192767844
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F6C28.wav,-3,28,w_15164063218192767844
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F7B03.wav,-3,3,w_15164063218192767844
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8614.wav,-2,14,w_15164063218192767844
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M4327.wav,-3,27,w_15164063218192767844
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M1B27.wav,-3,27,w_5468461190689173613
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F7B03.wav,-3,3,w_5468461190689173613
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M3917.wav,-2,17,w_5468461190689173613
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F6C28.wav,-3,28,w_5468461190689173613
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8008.wav,-2,8,w_5468461190689173613
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8614.wav,-3,14,w_5468461190689173613
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M4327.wav,-2,27,w_5468461190689173613
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M2C04.wav,-3,4,w_5468461190689173613
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M4327.wav,-2,27,w_836194772523394746
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F7B03.wav,-2,3,w_836194772523394746
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8614.wav,-3,14,w_836194772523394746
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M1B27.wav,-3,27,w_836194772523394746
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8008.wav,-1,8,w_836194772523394746
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F6C28.wav,-3,28,w_836194772523394746
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M2C04.wav,-3,4,w_836194772523394746
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M3917.wav,-3,17,w_836194772523394746
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M1B27.wav,-2,27,w_6699254158984252660
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8614.wav,-3,14,w_6699254158984252660
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M2C04.wav,-3,4,w_6699254158984252660
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8008.wav,-1,8,w_6699254158984252660
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F6C28.wav,-3,28,w_6699254158984252660
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F7B03.wav,-2,3,w_6699254158984252660
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M4327.wav,-3,27,w_6699254158984252660
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M3917.wav,-2,17,w_6699254158984252660
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M4327.wav,-2,27,w_14508375900103508435
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F7B03.wav,0,3,w_14508375900103508435
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8008.wav,-2,8,w_14508375900103508435
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M3917.wav,-3,17,w_14508375900103508435
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8614.wav,-3,14,w_14508375900103508435
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F6C28.wav,-2,28,w_14508375900103508435
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M1B27.wav,-2,27,w_14508375900103508435
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M2C04.wav,-3,4,w_14508375900103508435
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M4327.wav,-3,27,w_878223547490722853
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F7B03.wav,-3,3,w_878223547490722853
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8614.wav,-3,14,w_878223547490722853
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M3917.wav,-3,17,w_878223547490722853
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M2C04.wav,-3,4,w_878223547490722853
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8008.wav,-3,8,w_878223547490722853
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M1B27.wav,-2,27,w_878223547490722853
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F6C28.wav,-3,28,w_878223547490722853
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F7B03.wav,-2,3,w_2368606760193341881
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M3917.wav,-3,17,w_2368606760193341881
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M2C04.wav,-3,4,w_2368606760193341881
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M1B27.wav,-3,27,w_2368606760193341881
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F6C28.wav,-3,28,w_2368606760193341881
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8008.wav,-1,8,w_2368606760193341881
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8614.wav,-2,14,w_2368606760193341881
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M4327.wav,-2,27,w_2368606760193341881
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8008.wav,0,8,w_7132889544811610568
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M2C04.wav,1,4,w_7132889544811610568
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M4327.wav,1,27,w_7132889544811610568
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M1B27.wav,1,27,w_7132889544811610568
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F6C28.wav,0,28,w_7132889544811610568
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F7B03.wav,0,3,w_7132889544811610568
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M3917.wav,1,17,w_7132889544811610568
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8614.wav,0,14,w_7132889544811610568
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M4327.wav,-2,27,w_13360853871681403882
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M2C04.wav,-3,4,w_13360853871681403882
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M3917.wav,-2,17,w_13360853871681403882
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8008.wav,-2,8,w_13360853871681403882
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F6C28.wav,-3,28,w_13360853871681403882
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8614.wav,-2,14,w_13360853871681403882
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F7B03.wav,-2,3,w_13360853871681403882
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M1B27.wav,-2,27,w_13360853871681403882
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M2C04.wav,-2,4,w_5841925619906727808
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8008.wav,-1,8,w_5841925619906727808
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M4327.wav,-2,27,w_5841925619906727808
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8614.wav,-1,14,w_5841925619906727808
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M1B27.wav,-2,27,w_5841925619906727808
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M3917.wav,-2,17,w_5841925619906727808
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F7B03.wav,-2,3,w_5841925619906727808
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F6C28.wav,-1,28,w_5841925619906727808
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8614.wav,-2,14,w_13850263758736943882
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M2C04.wav,-2,4,w_13850263758736943882
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F6C28.wav,-2,28,w_13850263758736943882
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F7B03.wav,-2,3,w_13850263758736943882
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M4327.wav,-2,27,w_13850263758736943882
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8008.wav,-2,8,w_13850263758736943882
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M3917.wav,-2,17,w_13850263758736943882
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M1B27.wav,-2,27,w_13850263758736943882
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8008.wav,-1,8,w_15592931710891188946
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M2C04.wav,-3,4,w_15592931710891188946
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F6C28.wav,-2,28,w_15592931710891188946
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F7B03.wav,-2,3,w_15592931710891188946
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M3917.wav,-2,17,w_15592931710891188946
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M1B27.wav,-2,27,w_15592931710891188946
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2M4327.wav,-2,27,w_15592931710891188946
3I01FDIL7QF98HMTK1GK6AUICBT2DR,EE2F8614.wav,-3,14,w_15592931710891188946
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0B11.wav,-3,11,w_836194772523394746
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F8513.wav,-3,13,w_836194772523394746
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F5B11.wav,-2,11,w_836194772523394746
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M1C28.wav,-1,28,w_836194772523394746
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F6016.wav,-1,16,w_836194772523394746
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0D13.wav,-3,13,w_836194772523394746
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M3A18.wav,-2,18,w_836194772523394746
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M2901.wav,-1,1,w_836194772523394746
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0D13.wav,-2,13,w_2368606760193341881
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0B11.wav,-2,11,w_2368606760193341881
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M2901.wav,-1,1,w_2368606760193341881
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F6016.wav,-1,16,w_2368606760193341881
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M1C28.wav,-2,28,w_2368606760193341881
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F8513.wav,-2,13,w_2368606760193341881
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M3A18.wav,-2,18,w_2368606760193341881
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F5B11.wav,-3,11,w_2368606760193341881
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F6016.wav,-3,16,w_14571116021899527817
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0D13.wav,-1,13,w_14571116021899527817
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M1C28.wav,-3,28,w_14571116021899527817
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F8513.wav,-2,13,w_14571116021899527817
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0B11.wav,-3,11,w_14571116021899527817
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M3A18.wav,-2,18,w_14571116021899527817
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F5B11.wav,-2,11,w_14571116021899527817
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M2901.wav,-1,1,w_14571116021899527817
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0B11.wav,-3,11,w_15164063218192767844
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F8513.wav,-3,13,w_15164063218192767844
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F5B11.wav,-3,11,w_15164063218192767844
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M2901.wav,-1,1,w_15164063218192767844
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F6016.wav,-3,16,w_15164063218192767844
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0D13.wav,-3,13,w_15164063218192767844
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M1C28.wav,-2,28,w_15164063218192767844
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M3A18.wav,-3,18,w_15164063218192767844
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0B11.wav,-3,11,w_2832503822425177848
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M2901.wav,-1,1,w_2832503822425177848
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0D13.wav,-3,13,w_2832503822425177848
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F8513.wav,-3,13,w_2832503822425177848
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M3A18.wav,-3,18,w_2832503822425177848
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F5B11.wav,-3,11,w_2832503822425177848
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M1C28.wav,-2,28,w_2832503822425177848
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F6016.wav,-3,16,w_2832503822425177848
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0D13.wav,-2,13,w_13101364031949429386
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F6016.wav,-3,16,w_13101364031949429386
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M1C28.wav,-3,28,w_13101364031949429386
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F8513.wav,-3,13,w_13101364031949429386
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0B11.wav,-3,11,w_13101364031949429386
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M2901.wav,-2,1,w_13101364031949429386
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M3A18.wav,-3,18,w_13101364031949429386
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F5B11.wav,-3,11,w_13101364031949429386
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M1C28.wav,-2,28,w_15592931710891188946
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F5B11.wav,-2,11,w_15592931710891188946
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F8513.wav,-3,13,w_15592931710891188946
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0B11.wav,-3,11,w_15592931710891188946
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M2901.wav,0,1,w_15592931710891188946
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M3A18.wav,-2,18,w_15592931710891188946
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F6016.wav,-3,16,w_15592931710891188946
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0D13.wav,-1,13,w_15592931710891188946
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M1C28.wav,-3,28,w_6699254158984252660
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M2901.wav,-2,1,w_6699254158984252660
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M3A18.wav,-3,18,w_6699254158984252660
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F8513.wav,-2,13,w_6699254158984252660
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F6016.wav,-2,16,w_6699254158984252660
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0D13.wav,-2,13,w_6699254158984252660
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0B11.wav,-3,11,w_6699254158984252660
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F5B11.wav,-3,11,w_6699254158984252660
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F5B11.wav,-3,11,w_16191853952395900303
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F8513.wav,-3,13,w_16191853952395900303
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F6016.wav,-1,16,w_16191853952395900303
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0D13.wav,-2,13,w_16191853952395900303
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M2901.wav,-1,1,w_16191853952395900303
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M1C28.wav,-3,28,w_16191853952395900303
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0B11.wav,-2,11,w_16191853952395900303
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M3A18.wav,-3,18,w_16191853952395900303
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0D13.wav,-1,13,w_3990432668129766136
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F5B11.wav,-2,11,w_3990432668129766136
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M2901.wav,-1,1,w_3990432668129766136
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F6016.wav,-2,16,w_3990432668129766136
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M3A18.wav,-3,18,w_3990432668129766136
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M1C28.wav,-1,28,w_3990432668129766136
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F8513.wav,-2,13,w_3990432668129766136
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0B11.wav,-2,11,w_3990432668129766136
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M2901.wav,-2,1,w_2717224342793828019
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F8513.wav,-3,13,w_2717224342793828019
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F5B11.wav,-3,11,w_2717224342793828019
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0D13.wav,-2,13,w_2717224342793828019
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0B11.wav,-3,11,w_2717224342793828019
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M3A18.wav,-3,18,w_2717224342793828019
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F6016.wav,-2,16,w_2717224342793828019
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M1C28.wav,-2,28,w_2717224342793828019
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M1C28.wav,-2,28,w_3589699903707301128
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F6016.wav,-3,16,w_3589699903707301128
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F8513.wav,-2,13,w_3589699903707301128
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F5B11.wav,-3,11,w_3589699903707301128
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0D13.wav,-2,13,w_3589699903707301128
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0B11.wav,-3,11,w_3589699903707301128
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M3A18.wav,-2,18,w_3589699903707301128
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M2901.wav,-1,1,w_3589699903707301128
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0D13.wav,-3,13,w_14365192474144672872
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F5B11.wav,-3,11,w_14365192474144672872
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M1C28.wav,-1,28,w_14365192474144672872
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F8513.wav,-2,13,w_14365192474144672872
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M3A18.wav,-3,18,w_14365192474144672872
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F6016.wav,-2,16,w_14365192474144672872
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0B11.wav,-3,11,w_14365192474144672872
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M2901.wav,-1,1,w_14365192474144672872
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F8513.wav,-2,13,w_14508375900103508435
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0D13.wav,-2,13,w_14508375900103508435
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F5B11.wav,-2,11,w_14508375900103508435
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F6016.wav,-3,16,w_14508375900103508435
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M1C28.wav,-2,28,w_14508375900103508435
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0B11.wav,-2,11,w_14508375900103508435
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M3A18.wav,-3,18,w_14508375900103508435
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M2901.wav,-1,1,w_14508375900103508435
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M2901.wav,0,1,w_7132889544811610568
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0D13.wav,-1,13,w_7132889544811610568
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F6016.wav,0,16,w_7132889544811610568
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F5B11.wav,0,11,w_7132889544811610568
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M3A18.wav,0,18,w_7132889544811610568
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F8513.wav,0,13,w_7132889544811610568
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M1C28.wav,-1,28,w_7132889544811610568
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0B11.wav,0,11,w_7132889544811610568
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M2901.wav,-3,1,w_878223547490722853
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M1C28.wav,-3,28,w_878223547490722853
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F5B11.wav,-3,11,w_878223547490722853
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2F8513.wav,-3,13,w_878223547490722853
3BO3NEOQN4OFLVXJPUAA3PTTG4TIAG,EE2M0B11.wav,-3,11,w_878223547490722853
