HITId,short_file_name,vote,condition_num,workerid_hash
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M3513.wav,-2,13,w_11795945980123440082
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5707.wav,-2,7,w_11795945980123440082
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6521.wav,-2,21,w_8581162397092404154
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5101.wav,-1,1,w_8581162397092404154
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5707.wav,-1,7,w_8581162397092404154
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M3513.wav,-2,13,w_8581162397092404154
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6117.wav,-2,17,w_8581162397092404154
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7E06.wav,-2,6,w_8581162397092404154
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M0303.wav,-2,3,w_8581162397092404154
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7739.wav,-2,39,w_8581162397092404154
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6117.wav,-2,17,w_3312692357718221515
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7739.wav,-3,39,w_3312692357718221515
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7E06.wav,-3,6,w_3312692357718221515
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M0303.wav,-2,3,w_3312692357718221515
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6521.wav,-2,21,w_3312692357718221515
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5707.wav,-3,7,w_3312692357718221515
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M3513.wav,-3,13,w_3312692357718221515
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5101.wav,-1,1,w_3312692357718221515
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6117.wav,-2,17,w_7959529253334216044
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7E06.wav,-3,6,w_7959529253334216044
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7739.wav,-2,39,w_7959529253334216044
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6521.wav,-2,21,w_7959529253334216044
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M0303.wav,-2,3,w_7959529253334216044
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M3513.wav,-3,13,w_7959529253334216044
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5101.wav,-2,1,w_7959529253334216044
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5707.wav,-2,7,w_7959529253334216044
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6521.wav,-3,21,w_7514206399414353767
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7E06.wav,-3,6,w_7514206399414353767
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5101.wav,-1,1,w_7514206399414353767
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7739.wav,-2,39,w_7514206399414353767
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5707.wav,-2,7,w_7514206399414353767
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6117.wav,-3,17,w_7514206399414353767
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M0303.wav,-3,3,w_7514206399414353767
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M3513.wav,-1,13,w_7514206399414353767
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M3513.wav,-2,13,w_16195791172008573163
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5101.wav,-1,1,w_16195791172008573163
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7E06.wav,-3,6,w_16195791172008573163
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6521.wav,-1,21,w_16195791172008573163
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5707.wav,-2,7,w_16195791172008573163
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7739.wav,-3,39,w_16195791172008573163
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6117.wav,-2,17,w_16195791172008573163
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M0303.wav,-2,3,w_16195791172008573163
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M0303.wav,-2,3,w_8148301880510271783
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M3513.wav,-3,13,w_8148301880510271783
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7E06.wav,-2,6,w_8148301880510271783
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5101.wav,-2,1,w_8148301880510271783
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5707.wav,-2,7,w_8148301880510271783
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6521.wav,-2,21,w_8148301880510271783
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6117.wav,-2,17,w_8148301880510271783
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7739.wav,-2,39,w_8148301880510271783
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M0303.wav,-3,3,w_4910346397854406272
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7739.wav,-3,39,w_4910346397854406272
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5101.wav,-2,1,w_4910346397854406272
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6521.wav,-2,21,w_4910346397854406272
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7E06.wav,-2,6,w_4910346397854406272
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6117.wav,-2,17,w_4910346397854406272
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M3513.wav,-2,13,w_4910346397854406272
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5707.wav,-2,7,w_4910346397854406272
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7537.wav,-3,37,w_16458529622338626059
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7032.wav,-2,32,w_16458529622338626059
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1420.wav,-2,20,w_16458529622338626059
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M3311.wav,-3,11,w_16458529622338626059
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1B27.wav,-2,27,w_16458529622338626059
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6C28.wav,-2,28,w_16458529622338626059
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6622.wav,-1,22,w_16458529622338626059
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M4226.wav,-2,26,w_16458529622338626059
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7537.wav,-2,37,w_3685451409838402909
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1420.wav,-2,20,w_3685451409838402909
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1B27.wav,-2,27,w_3685451409838402909
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6C28.wav,-2,28,w_3685451409838402909
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6622.wav,-2,22,w_3685451409838402909
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M4226.wav,-3,26,w_3685451409838402909
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7032.wav,-2,32,w_3685451409838402909
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M3311.wav,-3,11,w_3685451409838402909
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M3311.wav,-3,11,w_16072967011968437861
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6C28.wav,-3,28,w_16072967011968437861
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M4226.wav,-3,26,w_16072967011968437861
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1420.wav,-3,20,w_16072967011968437861
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7032.wav,-1,32,w_16072967011968437861
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6622.wav,-3,22,w_16072967011968437861
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1B27.wav,-3,27,w_16072967011968437861
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7537.wav,-3,37,w_16072967011968437861
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1420.wav,-2,20,w_3312692357718221515
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M4226.wav,-2,26,w_3312692357718221515
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7537.wav,-2,37,w_3312692357718221515
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6622.wav,-2,22,w_3312692357718221515
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7032.wav,-1,32,w_3312692357718221515
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M3311.wav,-3,11,w_3312692357718221515
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1B27.wav,-2,27,w_3312692357718221515
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6C28.wav,-2,28,w_3312692357718221515
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7032.wav,-2,32,w_3711638398783268309
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1420.wav,-2,20,w_3711638398783268309
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6C28.wav,-2,28,w_3711638398783268309
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7537.wav,-3,37,w_3711638398783268309
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M3311.wav,-3,11,w_3711638398783268309
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M4226.wav,-2,26,w_3711638398783268309
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1B27.wav,-2,27,w_3711638398783268309
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6622.wav,-2,22,w_3711638398783268309
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M4226.wav,-2,26,w_15905083940367992735
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6C28.wav,-3,28,w_15905083940367992735
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6622.wav,-1,22,w_15905083940367992735
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M3311.wav,-2,11,w_15905083940367992735
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7032.wav,-1,32,w_15905083940367992735
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7537.wav,-3,37,w_15905083940367992735
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1B27.wav,-3,27,w_15905083940367992735
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1420.wav,-3,20,w_15905083940367992735
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1420.wav,-3,20,w_6613868913836569745
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M3311.wav,-3,11,w_6613868913836569745
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M4226.wav,-3,26,w_6613868913836569745
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1B27.wav,-3,27,w_6613868913836569745
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6C28.wav,-3,28,w_6613868913836569745
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7537.wav,-3,37,w_6613868913836569745
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7032.wav,-3,32,w_6613868913836569745
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6622.wav,-2,22,w_6613868913836569745
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1B27.wav,-3,27,w_4774439835481988239
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6C28.wav,-3,28,w_4774439835481988239
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M4226.wav,-3,26,w_4774439835481988239
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M3311.wav,-3,11,w_4774439835481988239
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6622.wav,-1,22,w_4774439835481988239
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7537.wav,-3,37,w_4774439835481988239
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7032.wav,-2,32,w_4774439835481988239
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1420.wav,-3,20,w_4774439835481988239
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7537.wav,-3,37,w_15841630784445550163
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6622.wav,-1,22,w_15841630784445550163
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1420.wav,-2,20,w_15841630784445550163
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1B27.wav,-2,27,w_15841630784445550163
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6C28.wav,-2,28,w_15841630784445550163
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7032.wav,-1,32,w_15841630784445550163
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M3311.wav,-3,11,w_15841630784445550163
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M4226.wav,-3,26,w_15841630784445550163
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7537.wav,-3,37,w_14271908780114444006
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1420.wav,-3,20,w_14271908780114444006
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7032.wav,-2,32,w_14271908780114444006
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6622.wav,-1,22,w_14271908780114444006
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1B27.wav,-2,27,w_14271908780114444006
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6C28.wav,-3,28,w_14271908780114444006
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M3311.wav,-3,11,w_14271908780114444006
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M4226.wav,-2,26,w_14271908780114444006
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6C28.wav,-2,28,w_8039454352833185955
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6622.wav,-2,22,w_8039454352833185955
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7537.wav,-3,37,w_8039454352833185955
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1420.wav,-3,20,w_8039454352833185955
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M3311.wav,-3,11,w_8039454352833185955
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M4226.wav,-3,26,w_8039454352833185955
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7032.wav,-2,32,w_8039454352833185955
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1B27.wav,-3,27,w_8039454352833185955
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1420.wav,1,20,w_16557683611843352126
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7537.wav,-2,37,w_16557683611843352126
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6622.wav,-1,22,w_16557683611843352126
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1B27.wav,-1,27,w_16557683611843352126
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7032.wav,-1,32,w_16557683611843352126
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M3311.wav,-2,11,w_16557683611843352126
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6C28.wav,1,28,w_16557683611843352126
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M4226.wav,-2,26,w_16557683611843352126
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M4226.wav,-2,26,w_8581162397092404154
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6C28.wav,-2,28,w_8581162397092404154
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1B27.wav,0,27,w_8581162397092404154
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7537.wav,-2,37,w_8581162397092404154
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1420.wav,-3,20,w_8581162397092404154
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6622.wav,-2,22,w_8581162397092404154
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7032.wav,-1,32,w_8581162397092404154
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M3311.wav,-2,11,w_8581162397092404154
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M3311.wav,-3,11,w_17240814650218889817
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M4226.wav,-3,26,w_17240814650218889817
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1420.wav,-2,20,w_17240814650218889817
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7537.wav,-2,37,w_17240814650218889817
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6C28.wav,-1,28,w_17240814650218889817
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7032.wav,-1,32,w_17240814650218889817
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6622.wav,-3,22,w_17240814650218889817
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1B27.wav,-3,27,w_17240814650218889817
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M4226.wav,-3,26,w_4871882935187677321
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1B27.wav,-2,27,w_4871882935187677321
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6622.wav,-1,22,w_4871882935187677321
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M3311.wav,-2,11,w_4871882935187677321
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6C28.wav,-3,28,w_4871882935187677321
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1420.wav,-3,20,w_4871882935187677321
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7537.wav,-3,37,w_4871882935187677321
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7032.wav,-1,32,w_4871882935187677321
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1B27.wav,-3,27,w_5872619905671736270
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6C28.wav,-2,28,w_5872619905671736270
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M3311.wav,-3,11,w_5872619905671736270
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1420.wav,-3,20,w_5872619905671736270
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M4226.wav,-2,26,w_5872619905671736270
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6622.wav,-2,22,w_5872619905671736270
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7032.wav,-3,32,w_5872619905671736270
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7537.wav,-3,37,w_5872619905671736270
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7032.wav,-2,32,w_4910346397854406272
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6622.wav,-2,22,w_4910346397854406272
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M4226.wav,-2,26,w_4910346397854406272
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F7537.wav,-2,37,w_4910346397854406272
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1420.wav,-2,20,w_4910346397854406272
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M1B27.wav,-2,27,w_4910346397854406272
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2M3311.wav,-3,11,w_4910346397854406272
3D06DR5239Q1HENAA982VI0AWLUAMK,EE2F6C28.wav,-2,28,w_4910346397854406272
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2M2D05.wav,-2,5,w_9176092270330791442
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F8917.wav,-2,17,w_9176092270330791442
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2M2A02.wav,-3,2,w_9176092270330791442
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F9125.wav,-3,25,w_9176092270330791442
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2M1925.wav,-3,25,w_9176092270330791442
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F5C12.wav,-3,12,w_9176092270330791442
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F5303.wav,-3,3,w_9176092270330791442
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F7D05.wav,-2,5,w_9176092270330791442
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F5C12.wav,-2,12,w_7514206399414353767
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F7D05.wav,-3,5,w_7514206399414353767
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F8917.wav,-2,17,w_7514206399414353767
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F5303.wav,-3,3,w_7514206399414353767
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2M2A02.wav,-1,2,w_7514206399414353767
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2M2D05.wav,-3,5,w_7514206399414353767
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F9125.wav,-3,25,w_7514206399414353767
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2M1925.wav,-3,25,w_7514206399414353767
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2M2D05.wav,-2,5,w_4910346397854406272
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F7D05.wav,-2,5,w_4910346397854406272
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F9125.wav,-2,25,w_4910346397854406272
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F5C12.wav,-2,12,w_4910346397854406272
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2M1925.wav,-2,25,w_4910346397854406272
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F5303.wav,-2,3,w_4910346397854406272
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2M2A02.wav,-3,2,w_4910346397854406272
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F8917.wav,-2,17,w_4910346397854406272
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F5C12.wav,-2,12,w_8039454352833185955
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F8917.wav,-3,17,w_8039454352833185955
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F7D05.wav,-3,5,w_8039454352833185955
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2M2A02.wav,-3,2,w_8039454352833185955
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F5303.wav,-3,3,w_8039454352833185955
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2M2D05.wav,-3,5,w_8039454352833185955
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2M1925.wav,-3,25,w_8039454352833185955
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F9125.wav,-3,25,w_8039454352833185955
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F7D05.wav,-1,5,w_3312692357718221515
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F8917.wav,-2,17,w_3312692357718221515
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F5C12.wav,-2,12,w_3312692357718221515
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2M2A02.wav,-2,2,w_3312692357718221515
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F9125.wav,-3,25,w_3312692357718221515
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2M1925.wav,-3,25,w_3312692357718221515
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2M2D05.wav,-3,5,w_3312692357718221515
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F5303.wav,-2,3,w_3312692357718221515
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2M2D05.wav,-2,5,w_7959529253334216044
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F7D05.wav,-2,5,w_7959529253334216044
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F9125.wav,-3,25,w_7959529253334216044
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2M2A02.wav,-2,2,w_7959529253334216044
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F8917.wav,-2,17,w_7959529253334216044
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2M1925.wav,-3,25,w_7959529253334216044
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F5303.wav,-2,3,w_7959529253334216044
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F5C12.wav,-2,12,w_7959529253334216044
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F5303.wav,-2,3,w_8581162397092404154
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F7D05.wav,-2,5,w_8581162397092404154
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F8917.wav,-2,17,w_8581162397092404154
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F5C12.wav,-2,12,w_8581162397092404154
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2M2D05.wav,-2,5,w_8581162397092404154
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F9125.wav,-3,25,w_8581162397092404154
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2M1925.wav,-2,25,w_8581162397092404154
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2M2A02.wav,-3,2,w_8581162397092404154
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F7D05.wav,-2,5,w_4871882935187677321
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F5303.wav,-2,3,w_4871882935187677321
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F9125.wav,-2,25,w_4871882935187677321
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2M2D05.wav,-2,5,w_4871882935187677321
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F5C12.wav,-3,12,w_4871882935187677321
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F8917.wav,-3,17,w_4871882935187677321
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2M2A02.wav,-3,2,w_4871882935187677321
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2M1925.wav,-3,25,w_4871882935187677321
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F5C12.wav,-2,12,w_15905083940367992735
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2M1925.wav,-3,25,w_15905083940367992735
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2M2D05.wav,-2,5,w_15905083940367992735
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F5303.wav,-2,3,w_15905083940367992735
39WSF6KUW6SS7UPY3UP1J5F6C07EOY,EE2F8917.wav,-3,17,w_15905083940367992735
